         #_time (fs)    site                 |m|                 m%x                 m%y                 m%z
      1.26400000E+00       2      1.00000000E+00      2.39226079E-05     -3.37057143E-05      9.99999999E-01
      1.26410000E+00       1      1.00000000E+00     -2.44556627E-05      3.32784757E-05      9.99999999E-01
      1.26410000E+00       2      1.00000000E+00      2.44556627E-05     -3.32784757E-05      9.99999999E-01
      1.26420000E+00       1      1.00000000E+00     -2.49811538E-05      3.28428542E-05      9.99999999E-01
      1.26420000E+00       2      1.00000000E+00      2.49811538E-05     -3.28428542E-05      9.99999999E-01
      1.26430000E+00       1      1.00000000E+00     -2.54989503E-05      3.23989824E-05      9.99999999E-01
      1.26430000E+00       2      1.00000000E+00      2.54989503E-05     -3.23989824E-05      9.99999999E-01
      1.26440000E+00       1      1.00000000E+00     -2.60089234E-05      3.19469954E-05      9.99999999E-01
      1.26440000E+00       2      1.00000000E+00      2.60089234E-05     -3.19469954E-05      9.99999999E-01
      1.26450000E+00       1      1.00000000E+00     -2.65109468E-05      3.14870301E-05      9.99999999E-01
      1.26450000E+00       2      1.00000000E+00      2.65109468E-05     -3.14870301E-05      9.99999999E-01
      1.26460000E+00       1      1.00000000E+00     -2.70048964E-05      3.10192252E-05      9.99999999E-01
      1.26460000E+00       2      1.00000000E+00      2.70048964E-05     -3.10192252E-05      9.99999999E-01
      1.26470000E+00       1      1.00000000E+00     -2.74906508E-05      3.05437217E-05      9.99999999E-01
      1.26470000E+00       2      1.00000000E+00      2.74906508E-05     -3.05437217E-05      9.99999999E-01
      1.26480000E+00       1      1.00000000E+00     -2.79680909E-05      3.00606622E-05      9.99999999E-01
      1.26480000E+00       2      1.00000000E+00      2.79680909E-05     -3.00606622E-05      9.99999999E-01
      1.26490000E+00       1      1.00000000E+00     -2.84370999E-05      2.95701911E-05      9.99999999E-01
      1.26490000E+00       2      1.00000000E+00      2.84370999E-05     -2.95701911E-05      9.99999999E-01
      1.26500000E+00       1      1.00000000E+00     -2.88975637E-05      2.90724546E-05      9.99999999E-01
      1.26500000E+00       2      1.00000000E+00      2.88975637E-05     -2.90724546E-05      9.99999999E-01
      1.26510000E+00       1      1.00000000E+00     -2.93493707E-05      2.85676009E-05      9.99999999E-01
      1.26510000E+00       2      1.00000000E+00      2.93493707E-05     -2.85676009E-05      9.99999999E-01
      1.26520000E+00       1      1.00000000E+00     -2.97924118E-05      2.80557795E-05      9.99999999E-01
      1.26520000E+00       2      1.00000000E+00      2.97924118E-05     -2.80557795E-05      9.99999999E-01
      1.26530000E+00       1      1.00000000E+00     -3.02265805E-05      2.75371419E-05      9.99999999E-01
      1.26530000E+00       2      1.00000000E+00      3.02265805E-05     -2.75371419E-05      9.99999999E-01
      1.26540000E+00       1      1.00000000E+00     -3.06517729E-05      2.70118411E-05      9.99999999E-01
      1.26540000E+00       2      1.00000000E+00      3.06517729E-05     -2.70118411E-05      9.99999999E-01
      1.26550000E+00       1      1.00000000E+00     -3.10678877E-05      2.64800315E-05      9.99999999E-01
      1.26550000E+00       2      1.00000000E+00      3.10678877E-05     -2.64800315E-05      9.99999999E-01
      1.26560000E+00       1      1.00000000E+00     -3.14748262E-05      2.59418692E-05      9.99999999E-01
      1.26560000E+00       2      1.00000000E+00      3.14748262E-05     -2.59418692E-05      9.99999999E-01
      1.26570000E+00       1      1.00000000E+00     -3.18724926E-05      2.53975118E-05      9.99999999E-01
      1.26570000E+00       2      1.00000000E+00      3.18724926E-05     -2.53975118E-05      9.99999999E-01
      1.26580000E+00       1      1.00000000E+00     -3.22607935E-05      2.48471181E-05      9.99999999E-01
      1.26580000E+00       2      1.00000000E+00      3.22607935E-05     -2.48471181E-05      9.99999999E-01
      1.26590000E+00       1      1.00000000E+00     -3.26396384E-05      2.42908487E-05      9.99999999E-01
      1.26590000E+00       2      1.00000000E+00      3.26396384E-05     -2.42908487E-05      9.99999999E-01
      1.26600000E+00       1      1.00000000E+00     -3.30089395E-05      2.37288651E-05      9.99999999E-01
      1.26600000E+00       2      1.00000000E+00      3.30089395E-05     -2.37288651E-05      9.99999999E-01
      1.26610000E+00       1      1.00000000E+00     -3.33686116E-05      2.31613304E-05      9.99999999E-01
      1.26610000E+00       2      1.00000000E+00      3.33686116E-05     -2.31613304E-05      9.99999999E-01
      1.26620000E+00       1      1.00000000E+00     -3.37185725E-05      2.25884087E-05      9.99999999E-01
      1.26620000E+00       2      1.00000000E+00      3.37185725E-05     -2.25884087E-05      9.99999999E-01
      1.26630000E+00       1      1.00000000E+00     -3.40587427E-05      2.20102656E-05      9.99999999E-01
      1.26630000E+00       2      1.00000000E+00      3.40587427E-05     -2.20102656E-05      9.99999999E-01
      1.26640000E+00       1      1.00000000E+00     -3.43890454E-05      2.14270675E-05      9.99999999E-01
      1.26640000E+00       2      1.00000000E+00      3.43890454E-05     -2.14270675E-05      9.99999999E-01
      1.26650000E+00       1      1.00000000E+00     -3.47094068E-05      2.08389823E-05      9.99999999E-01
      1.26650000E+00       2      1.00000000E+00      3.47094068E-05     -2.08389823E-05      9.99999999E-01
      1.26660000E+00       1      1.00000000E+00     -3.50197559E-05      2.02461785E-05      9.99999999E-01
      1.26660000E+00       2      1.00000000E+00      3.50197559E-05     -2.02461785E-05      9.99999999E-01
      1.26670000E+00       1      1.00000000E+00     -3.53200243E-05      1.96488260E-05      9.99999999E-01
      1.26670000E+00       2      1.00000000E+00      3.53200243E-05     -1.96488260E-05      9.99999999E-01
      1.26680000E+00       1      1.00000000E+00     -3.56101469E-05      1.90470956E-05      9.99999999E-01
      1.26680000E+00       2      1.00000000E+00      3.56101469E-05     -1.90470956E-05      9.99999999E-01
      1.26690000E+00       1      1.00000000E+00     -3.58900611E-05      1.84411587E-05      9.99999999E-01
      1.26690000E+00       2      1.00000000E+00      3.58900611E-05     -1.84411587E-05      9.99999999E-01
      1.26700000E+00       1      1.00000000E+00     -3.61597075E-05      1.78311880E-05      9.99999999E-01
      1.26700000E+00       2      1.00000000E+00      3.61597075E-05     -1.78311880E-05      9.99999999E-01
      1.26710000E+00       1      1.00000000E+00     -3.64190293E-05      1.72173567E-05      9.99999999E-01
      1.26710000E+00       2      1.00000000E+00      3.64190293E-05     -1.72173567E-05      9.99999999E-01
      1.26720000E+00       1      1.00000000E+00     -3.66679728E-05      1.65998389E-05      9.99999999E-01
      1.26720000E+00       2      1.00000000E+00      3.66679728E-05     -1.65998389E-05      9.99999999E-01
      1.26730000E+00       1      1.00000000E+00     -3.69064872E-05      1.59788094E-05      9.99999999E-01
      1.26730000E+00       2      1.00000000E+00      3.69064872E-05     -1.59788094E-05      9.99999999E-01
      1.26740000E+00       1      1.00000000E+00     -3.71345246E-05      1.53544437E-05      9.99999999E-01
      1.26740000E+00       2      1.00000000E+00      3.71345246E-05     -1.53544437E-05      9.99999999E-01
      1.26750000E+00       1      1.00000000E+00     -3.73520402E-05      1.47269178E-05      9.99999999E-01
      1.26750000E+00       2      1.00000000E+00      3.73520402E-05     -1.47269178E-05      9.99999999E-01
      1.26760000E+00       1      1.00000000E+00     -3.75589918E-05      1.40964084E-05      9.99999999E-01
      1.26760000E+00       2      1.00000000E+00      3.75589918E-05     -1.40964084E-05      9.99999999E-01
      1.26770000E+00       1      1.00000000E+00     -3.77553405E-05      1.34630928E-05      9.99999999E-01
      1.26770000E+00       2      1.00000000E+00      3.77553405E-05     -1.34630928E-05      9.99999999E-01
      1.26780000E+00       1      1.00000000E+00     -3.79410502E-05      1.28271484E-05      9.99999999E-01
      1.26780000E+00       2      1.00000000E+00      3.79410502E-05     -1.28271484E-05      9.99999999E-01
      1.26790000E+00       1      1.00000000E+00     -3.81160877E-05      1.21887535E-05      9.99999999E-01
      1.26790000E+00       2      1.00000000E+00      3.81160877E-05     -1.21887535E-05      9.99999999E-01
      1.26800000E+00       1      1.00000000E+00     -3.82804230E-05      1.15480865E-05      9.99999999E-01
      1.26800000E+00       2      1.00000000E+00      3.82804230E-05     -1.15480865E-05      9.99999999E-01
      1.26810000E+00       1      1.00000000E+00     -3.84340289E-05      1.09053261E-05      9.99999999E-01
      1.26810000E+00       2      1.00000000E+00      3.84340289E-05     -1.09053261E-05      9.99999999E-01
      1.26820000E+00       1      1.00000000E+00     -3.85768812E-05      1.02606515E-05      9.99999999E-01
      1.26820000E+00       2      1.00000000E+00      3.85768812E-05     -1.02606515E-05      9.99999999E-01
      1.26830000E+00       1      1.00000000E+00     -3.87089587E-05      9.61424180E-06      9.99999999E-01
      1.26830000E+00       2      1.00000000E+00      3.87089587E-05     -9.61424180E-06      9.99999999E-01
      1.26840000E+00       1      1.00000000E+00     -3.88302431E-05      8.96627656E-06      9.99999999E-01
      1.26840000E+00       2      1.00000000E+00      3.88302431E-05     -8.96627656E-06      9.99999999E-01
      1.26850000E+00       1      1.00000000E+00     -3.89407192E-05      8.31693534E-06      9.99999999E-01
      1.26850000E+00       2      1.00000000E+00      3.89407192E-05     -8.31693534E-06      9.99999999E-01
      1.26860000E+00       1      1.00000000E+00     -3.90403747E-05      7.66639782E-06      9.99999999E-01
      1.26860000E+00       2      1.00000000E+00      3.90403747E-05     -7.66639782E-06      9.99999999E-01
      1.26870000E+00       1      1.00000000E+00     -3.91292004E-05      7.01484367E-06      9.99999999E-01
      1.26870000E+00       2      1.00000000E+00      3.91292004E-05     -7.01484367E-06      9.99999999E-01
      1.26880000E+00       1      1.00000000E+00     -3.92071899E-05      6.36245257E-06      9.99999999E-01
      1.26880000E+00       2      1.00000000E+00      3.92071899E-05     -6.36245257E-06      9.99999999E-01
      1.26890000E+00       1      1.00000000E+00     -3.92743398E-05      5.70940412E-06      9.99999999E-01
      1.26890000E+00       2      1.00000000E+00      3.92743398E-05     -5.70940412E-06      9.99999999E-01
      1.26900000E+00       1      1.00000000E+00     -3.93306498E-05      5.05587781E-06      9.99999999E-01
      1.26900000E+00       2      1.00000000E+00      3.93306498E-05     -5.05587781E-06      9.99999999E-01
      1.26910000E+00       1      1.00000000E+00     -3.93761224E-05      4.40205295E-06      9.99999999E-01
      1.26910000E+00       2      1.00000000E+00      3.93761224E-05     -4.40205295E-06      9.99999999E-01
      1.26920000E+00       1      1.00000000E+00     -3.94107632E-05      3.74810864E-06      9.99999999E-01
      1.26920000E+00       2      1.00000000E+00      3.94107632E-05     -3.74810864E-06      9.99999999E-01
      1.26930000E+00       1      1.00000000E+00     -3.94345807E-05      3.09422373E-06      9.99999999E-01
      1.26930000E+00       2      1.00000000E+00      3.94345807E-05     -3.09422373E-06      9.99999999E-01
      1.26940000E+00       1      1.00000000E+00     -3.94475862E-05      2.44057674E-06      9.99999999E-01
      1.26940000E+00       2      1.00000000E+00      3.94475862E-05     -2.44057674E-06      9.99999999E-01
      1.26950000E+00       1      1.00000000E+00     -3.94497941E-05      1.78734584E-06      9.99999999E-01
      1.26950000E+00       2      1.00000000E+00      3.94497941E-05     -1.78734584E-06      9.99999999E-01
      1.26960000E+00       1      1.00000000E+00     -3.94412217E-05      1.13470877E-06      9.99999999E-01
      1.26960000E+00       2      1.00000000E+00      3.94412217E-05     -1.13470877E-06      9.99999999E-01
      1.26970000E+00       1      1.00000000E+00     -3.94218893E-05      4.82842840E-07      9.99999999E-01
      1.26970000E+00       2      1.00000000E+00      3.94218893E-05     -4.82842840E-07      9.99999999E-01
      1.26980000E+00       1      1.00000000E+00     -3.93918198E-05     -1.68075154E-07      9.99999999E-01
      1.26980000E+00       2      1.00000000E+00      3.93918198E-05      1.68075154E-07      9.99999999E-01
      1.26990000E+00       1      1.00000000E+00     -3.93510394E-05     -8.17868971E-07      9.99999999E-01
      1.26990000E+00       2      1.00000000E+00      3.93510394E-05      8.17868971E-07      9.99999999E-01
      1.27000000E+00       1      1.00000000E+00     -3.92995769E-05     -1.46636297E-06      9.99999999E-01
      1.27000000E+00       2      1.00000000E+00      3.92995769E-05      1.46636297E-06      9.99999999E-01
      1.27010000E+00       1      1.00000000E+00     -3.92374640E-05     -2.11338214E-06      9.99999999E-01
      1.27010000E+00       2      1.00000000E+00      3.92374640E-05      2.11338214E-06      9.99999999E-01
      1.27020000E+00       1      1.00000000E+00     -3.91647354E-05     -2.75875219E-06      9.99999999E-01
      1.27020000E+00       2      1.00000000E+00      3.91647354E-05      2.75875219E-06      9.99999999E-01
      1.27030000E+00       1      1.00000000E+00     -3.90814285E-05     -3.40229955E-06      9.99999999E-01
      1.27030000E+00       2      1.00000000E+00      3.90814285E-05      3.40229955E-06      9.99999999E-01
      1.27040000E+00       1      1.00000000E+00     -3.89875836E-05     -4.04385144E-06      9.99999999E-01
      1.27040000E+00       2      1.00000000E+00      3.89875836E-05      4.04385144E-06      9.99999999E-01
      1.27050000E+00       1      1.00000000E+00     -3.88832438E-05     -4.68323591E-06      9.99999999E-01
      1.27050000E+00       2      1.00000000E+00      3.88832438E-05      4.68323591E-06      9.99999999E-01
      1.27060000E+00       1      1.00000000E+00     -3.87684550E-05     -5.32028188E-06      9.99999999E-01
      1.27060000E+00       2      1.00000000E+00      3.87684550E-05      5.32028188E-06      9.99999999E-01
      1.27070000E+00       1      1.00000000E+00     -3.86432658E-05     -5.95481921E-06      9.99999999E-01
      1.27070000E+00       2      1.00000000E+00      3.86432658E-05      5.95481921E-06      9.99999999E-01
      1.27080000E+00       1      1.00000000E+00     -3.85077276E-05     -6.58667871E-06      9.99999999E-01
      1.27080000E+00       2      1.00000000E+00      3.85077276E-05      6.58667871E-06      9.99999999E-01
      1.27090000E+00       1      1.00000000E+00     -3.83618948E-05     -7.21569222E-06      9.99999999E-01
      1.27090000E+00       2      1.00000000E+00      3.83618948E-05      7.21569222E-06      9.99999999E-01
      1.27100000E+00       1      1.00000000E+00     -3.82058240E-05     -7.84169261E-06      9.99999999E-01
      1.27100000E+00       2      1.00000000E+00      3.82058240E-05      7.84169261E-06      9.99999999E-01
      1.27110000E+00       1      1.00000000E+00     -3.80395750E-05     -8.46451387E-06      9.99999999E-01
      1.27110000E+00       2      1.00000000E+00      3.80395750E-05      8.46451387E-06      9.99999999E-01
      1.27120000E+00       1      1.00000000E+00     -3.78632099E-05     -9.08399113E-06      9.99999999E-01
      1.27120000E+00       2      1.00000000E+00      3.78632099E-05      9.08399113E-06      9.99999999E-01
      1.27130000E+00       1      1.00000000E+00     -3.76767938E-05     -9.69996071E-06      9.99999999E-01
      1.27130000E+00       2      1.00000000E+00      3.76767938E-05      9.69996071E-06      9.99999999E-01
      1.27140000E+00       1      1.00000000E+00     -3.74803942E-05     -1.03122601E-05      9.99999999E-01
      1.27140000E+00       2      1.00000000E+00      3.74803942E-05      1.03122601E-05      9.99999999E-01
      1.27150000E+00       1      1.00000000E+00     -3.72740813E-05     -1.09207283E-05      9.99999999E-01
      1.27150000E+00       2      1.00000000E+00      3.72740813E-05      1.09207283E-05      9.99999999E-01
      1.27160000E+00       1      1.00000000E+00     -3.70579279E-05     -1.15252052E-05      9.99999999E-01
      1.27160000E+00       2      1.00000000E+00      3.70579279E-05      1.15252052E-05      9.99999999E-01
      1.27170000E+00       1      1.00000000E+00     -3.68320093E-05     -1.21255324E-05      9.99999999E-01
      1.27170000E+00       2      1.00000000E+00      3.68320093E-05      1.21255324E-05      9.99999999E-01
      1.27180000E+00       1      1.00000000E+00     -3.65964034E-05     -1.27215527E-05      9.99999999E-01
      1.27180000E+00       2      1.00000000E+00      3.65964034E-05      1.27215527E-05      9.99999999E-01
      1.27190000E+00       1      1.00000000E+00     -3.63511906E-05     -1.33131106E-05      9.99999999E-01
      1.27190000E+00       2      1.00000000E+00      3.63511906E-05      1.33131106E-05      9.99999999E-01
      1.27200000E+00       1      1.00000000E+00     -3.60964539E-05     -1.39000517E-05      9.99999999E-01
      1.27200000E+00       2      1.00000000E+00      3.60964539E-05      1.39000517E-05      9.99999999E-01
      1.27210000E+00       1      1.00000000E+00     -3.58322785E-05     -1.44822235E-05      9.99999999E-01
      1.27210000E+00       2      1.00000000E+00      3.58322785E-05      1.44822235E-05      9.99999999E-01
      1.27220000E+00       1      1.00000000E+00     -3.55587524E-05     -1.50594747E-05      9.99999999E-01
      1.27220000E+00       2      1.00000000E+00      3.55587524E-05      1.50594747E-05      9.99999999E-01
      1.27230000E+00       1      1.00000000E+00     -3.52759656E-05     -1.56316558E-05      9.99999999E-01
      1.27230000E+00       2      1.00000000E+00      3.52759656E-05      1.56316558E-05      9.99999999E-01
      1.27240000E+00       1      1.00000000E+00     -3.49840109E-05     -1.61986189E-05      9.99999999E-01
      1.27240000E+00       2      1.00000000E+00      3.49840109E-05      1.61986189E-05      9.99999999E-01
      1.27250000E+00       1      1.00000000E+00     -3.46829830E-05     -1.67602178E-05      9.99999999E-01
      1.27250000E+00       2      1.00000000E+00      3.46829830E-05      1.67602178E-05      9.99999999E-01
      1.27260000E+00       1      1.00000000E+00     -3.43729794E-05     -1.73163079E-05      9.99999999E-01
      1.27260000E+00       2      1.00000000E+00      3.43729794E-05      1.73163079E-05      9.99999999E-01
      1.27270000E+00       1      1.00000000E+00     -3.40540995E-05     -1.78667466E-05      9.99999999E-01
      1.27270000E+00       2      1.00000000E+00      3.40540995E-05      1.78667466E-05      9.99999999E-01
      1.27280000E+00       1      1.00000000E+00     -3.37264452E-05     -1.84113926E-05      9.99999999E-01
      1.27280000E+00       2      1.00000000E+00      3.37264452E-05      1.84113926E-05      9.99999999E-01
      1.27290000E+00       1      1.00000000E+00     -3.33901204E-05     -1.89501070E-05      9.99999999E-01
      1.27290000E+00       2      1.00000000E+00      3.33901204E-05      1.89501070E-05      9.99999999E-01
      1.27300000E+00       1      1.00000000E+00     -3.30452315E-05     -1.94827523E-05      9.99999999E-01
      1.27300000E+00       2      1.00000000E+00      3.30452315E-05      1.94827523E-05      9.99999999E-01
      1.27310000E+00       1      1.00000000E+00     -3.26918869E-05     -2.00091931E-05      9.99999999E-01
      1.27310000E+00       2      1.00000000E+00      3.26918869E-05      2.00091931E-05      9.99999999E-01
      1.27320000E+00       1      1.00000000E+00     -3.23301970E-05     -2.05292958E-05      9.99999999E-01
      1.27320000E+00       2      1.00000000E+00      3.23301970E-05      2.05292958E-05      9.99999999E-01
      1.27330000E+00       1      1.00000000E+00     -3.19602745E-05     -2.10429290E-05      9.99999999E-01
      1.27330000E+00       2      1.00000000E+00      3.19602745E-05      2.10429290E-05      9.99999999E-01
      1.27340000E+00       1      1.00000000E+00     -3.15822341E-05     -2.15499629E-05      9.99999999E-01
      1.27340000E+00       2      1.00000000E+00      3.15822341E-05      2.15499629E-05      9.99999999E-01
      1.27350000E+00       1      1.00000000E+00     -3.11961926E-05     -2.20502700E-05      9.99999999E-01
      1.27350000E+00       2      1.00000000E+00      3.11961926E-05      2.20502700E-05      9.99999999E-01
      1.27360000E+00       1      1.00000000E+00     -3.08022685E-05     -2.25437248E-05      9.99999999E-01
      1.27360000E+00       2      1.00000000E+00      3.08022685E-05      2.25437248E-05      9.99999999E-01
      1.27370000E+00       1      1.00000000E+00     -3.04005826E-05     -2.30302038E-05      9.99999999E-01
      1.27370000E+00       2      1.00000000E+00      3.04005826E-05      2.30302038E-05      9.99999999E-01
      1.27380000E+00       1      1.00000000E+00     -2.99912575E-05     -2.35095857E-05      9.99999999E-01
      1.27380000E+00       2      1.00000000E+00      2.99912575E-05      2.35095857E-05      9.99999999E-01
      1.27390000E+00       1      1.00000000E+00     -2.95744177E-05     -2.39817514E-05      9.99999999E-01
      1.27390000E+00       2      1.00000000E+00      2.95744177E-05      2.39817514E-05      9.99999999E-01
      1.27400000E+00       1      1.00000000E+00     -2.91501894E-05     -2.44465837E-05      9.99999999E-01
      1.27400000E+00       2      1.00000000E+00      2.91501894E-05      2.44465837E-05      9.99999999E-01
      1.27410000E+00       1      1.00000000E+00     -2.87187008E-05     -2.49039678E-05      9.99999999E-01
      1.27410000E+00       2      1.00000000E+00      2.87187008E-05      2.49039678E-05      9.99999999E-01
      1.27420000E+00       1      1.00000000E+00     -2.82800818E-05     -2.53537912E-05      9.99999999E-01
      1.27420000E+00       2      1.00000000E+00      2.82800818E-05      2.53537912E-05      9.99999999E-01
      1.27430000E+00       1      1.00000000E+00     -2.78344640E-05     -2.57959434E-05      9.99999999E-01
      1.27430000E+00       2      1.00000000E+00      2.78344640E-05      2.57959434E-05      9.99999999E-01
      1.27440000E+00       1      1.00000000E+00     -2.73819808E-05     -2.62303164E-05      9.99999999E-01
      1.27440000E+00       2      1.00000000E+00      2.73819808E-05      2.62303164E-05      9.99999999E-01
      1.27450000E+00       1      1.00000000E+00     -2.69227671E-05     -2.66568045E-05      9.99999999E-01
      1.27450000E+00       2      1.00000000E+00      2.69227671E-05      2.66568045E-05      9.99999999E-01
      1.27460000E+00       1      1.00000000E+00     -2.64569594E-05     -2.70753041E-05      9.99999999E-01
      1.27460000E+00       2      1.00000000E+00      2.64569594E-05      2.70753041E-05      9.99999999E-01
      1.27470000E+00       1      1.00000000E+00     -2.59846961E-05     -2.74857143E-05      9.99999999E-01
      1.27470000E+00       2      1.00000000E+00      2.59846961E-05      2.74857143E-05      9.99999999E-01
      1.27480000E+00       1      1.00000000E+00     -2.55061168E-05     -2.78879362E-05      9.99999999E-01
      1.27480000E+00       2      1.00000000E+00      2.55061168E-05      2.78879362E-05      9.99999999E-01
      1.27490000E+00       1      1.00000000E+00     -2.50213627E-05     -2.82818736E-05      9.99999999E-01
      1.27490000E+00       2      1.00000000E+00      2.50213627E-05      2.82818736E-05      9.99999999E-01
      1.27500000E+00       1      1.00000000E+00     -2.45305764E-05     -2.86674325E-05      9.99999999E-01
      1.27500000E+00       2      1.00000000E+00      2.45305764E-05      2.86674325E-05      9.99999999E-01
      1.27510000E+00       1      1.00000000E+00     -2.40339020E-05     -2.90445216E-05      9.99999999E-01
      1.27510000E+00       2      1.00000000E+00      2.40339020E-05      2.90445216E-05      9.99999999E-01
      1.27520000E+00       1      1.00000000E+00     -2.35314849E-05     -2.94130519E-05      9.99999999E-01
      1.27520000E+00       2      1.00000000E+00      2.35314849E-05      2.94130519E-05      9.99999999E-01
      1.27530000E+00       1      1.00000000E+00     -2.30234719E-05     -2.97729368E-05      9.99999999E-01
      1.27530000E+00       2      1.00000000E+00      2.30234719E-05      2.97729368E-05      9.99999999E-01
      1.27540000E+00       1      1.00000000E+00     -2.25100111E-05     -3.01240923E-05      9.99999999E-01
      1.27540000E+00       2      1.00000000E+00      2.25100111E-05      3.01240923E-05      9.99999999E-01
      1.27550000E+00       1      1.00000000E+00     -2.19912517E-05     -3.04664371E-05      9.99999999E-01
      1.27550000E+00       2      1.00000000E+00      2.19912517E-05      3.04664371E-05      9.99999999E-01
      1.27560000E+00       1      1.00000000E+00     -2.14673442E-05     -3.07998921E-05      9.99999999E-01
      1.27560000E+00       2      1.00000000E+00      2.14673442E-05      3.07998921E-05      9.99999999E-01
      1.27570000E+00       1      1.00000000E+00     -2.09384403E-05     -3.11243811E-05      9.99999999E-01
      1.27570000E+00       2      1.00000000E+00      2.09384403E-05      3.11243811E-05      9.99999999E-01
      1.27580000E+00       1      1.00000000E+00     -2.04046927E-05     -3.14398302E-05      9.99999999E-01
      1.27580000E+00       2      1.00000000E+00      2.04046927E-05      3.14398302E-05      9.99999999E-01
      1.27590000E+00       1      1.00000000E+00     -1.98662552E-05     -3.17461682E-05      9.99999999E-01
      1.27590000E+00       2      1.00000000E+00      1.98662552E-05      3.17461682E-05      9.99999999E-01
      1.27600000E+00       1      1.00000000E+00     -1.93232828E-05     -3.20433265E-05      9.99999999E-01
      1.27600000E+00       2      1.00000000E+00      1.93232828E-05      3.20433265E-05      9.99999999E-01
      1.27610000E+00       1      1.00000000E+00     -1.87759312E-05     -3.23312392E-05      9.99999999E-01
      1.27610000E+00       2      1.00000000E+00      1.87759312E-05      3.23312392E-05      9.99999999E-01
      1.27620000E+00       1      1.00000000E+00     -1.82243572E-05     -3.26098430E-05      9.99999999E-01
      1.27620000E+00       2      1.00000000E+00      1.82243572E-05      3.26098430E-05      9.99999999E-01
      1.27630000E+00       1      1.00000000E+00     -1.76687185E-05     -3.28790771E-05      9.99999999E-01
      1.27630000E+00       2      1.00000000E+00      1.76687185E-05      3.28790771E-05      9.99999999E-01
      1.27640000E+00       1      1.00000000E+00     -1.71091736E-05     -3.31388835E-05      9.99999999E-01
      1.27640000E+00       2      1.00000000E+00      1.71091736E-05      3.31388835E-05      9.99999999E-01
      1.27650000E+00       1      1.00000000E+00     -1.65458818E-05     -3.33892068E-05      9.99999999E-01
      1.27650000E+00       2      1.00000000E+00      1.65458818E-05      3.33892068E-05      9.99999999E-01
      1.27660000E+00       1      1.00000000E+00     -1.59790032E-05     -3.36299945E-05      9.99999999E-01
      1.27660000E+00       2      1.00000000E+00      1.59790032E-05      3.36299945E-05      9.99999999E-01
      1.27670000E+00       1      1.00000000E+00     -1.54086987E-05     -3.38611964E-05      9.99999999E-01
      1.27670000E+00       2      1.00000000E+00      1.54086987E-05      3.38611964E-05      9.99999999E-01
      1.27680000E+00       1      1.00000000E+00     -1.48351296E-05     -3.40827654E-05      9.99999999E-01
      1.27680000E+00       2      1.00000000E+00      1.48351296E-05      3.40827654E-05      9.99999999E-01
      1.27690000E+00       1      1.00000000E+00     -1.42584582E-05     -3.42946569E-05      9.99999999E-01
      1.27690000E+00       2      1.00000000E+00      1.42584582E-05      3.42946569E-05      9.99999999E-01
      1.27700000E+00       1      1.00000000E+00     -1.36788469E-05     -3.44968290E-05      9.99999999E-01
      1.27700000E+00       2      1.00000000E+00      1.36788469E-05      3.44968290E-05      9.99999999E-01
      1.27710000E+00       1      1.00000000E+00     -1.30964591E-05     -3.46892425E-05      9.99999999E-01
      1.27710000E+00       2      1.00000000E+00      1.30964591E-05      3.46892425E-05      9.99999999E-01
      1.27720000E+00       1      1.00000000E+00     -1.25114584E-05     -3.48718611E-05      9.99999999E-01
      1.27720000E+00       2      1.00000000E+00      1.25114584E-05      3.48718611E-05      9.99999999E-01
      1.27730000E+00       1      1.00000000E+00     -1.19240091E-05     -3.50446512E-05      9.99999999E-01
      1.27730000E+00       2      1.00000000E+00      1.19240091E-05      3.50446512E-05      9.99999999E-01
      1.27740000E+00       1      1.00000000E+00     -1.13342755E-05     -3.52075818E-05      9.99999999E-01
      1.27740000E+00       2      1.00000000E+00      1.13342755E-05      3.52075818E-05      9.99999999E-01
      1.27750000E+00       1      1.00000000E+00     -1.07424226E-05     -3.53606246E-05      9.99999999E-01
      1.27750000E+00       2      1.00000000E+00      1.07424226E-05      3.53606246E-05      9.99999999E-01
      1.27760000E+00       1      1.00000000E+00     -1.01486155E-05     -3.55037544E-05      9.99999999E-01
      1.27760000E+00       2      1.00000000E+00      1.01486155E-05      3.55037544E-05      9.99999999E-01
      1.27770000E+00       1      1.00000000E+00     -9.55301985E-06     -3.56369484E-05      9.99999999E-01
      1.27770000E+00       2      1.00000000E+00      9.55301985E-06      3.56369484E-05      9.99999999E-01
      1.27780000E+00       1      1.00000000E+00     -8.95580115E-06     -3.57601867E-05      9.99999999E-01
      1.27780000E+00       2      1.00000000E+00      8.95580115E-06      3.57601867E-05      9.99999999E-01
      1.27790000E+00       1      1.00000000E+00     -8.35712527E-06     -3.58734522E-05      9.99999999E-01
      1.27790000E+00       2      1.00000000E+00      8.35712527E-06      3.58734522E-05      9.99999999E-01
      1.27800000E+00       1      1.00000000E+00     -7.75715817E-06     -3.59767303E-05      9.99999999E-01
      1.27800000E+00       2      1.00000000E+00      7.75715817E-06      3.59767303E-05      9.99999999E-01
      1.27810000E+00       1      1.00000000E+00     -7.15606588E-06     -3.60700095E-05      9.99999999E-01
      1.27810000E+00       2      1.00000000E+00      7.15606588E-06      3.60700095E-05      9.99999999E-01
      1.27820000E+00       1      1.00000000E+00     -6.55401447E-06     -3.61532807E-05      9.99999999E-01
      1.27820000E+00       2      1.00000000E+00      6.55401447E-06      3.61532807E-05      9.99999999E-01
